y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
40,015,40,109,OK,Oklahoma County,68,109,2520
40,015,40,039,OK,Custer County,67,128,3060
40,015,40,031,OK,Comanche County,66,131,2634
40,015,40,017,OK,Canadian County,59,103,4083
40,015,40,027,OK,Cleveland County,31,48,924
40,015,58,000,SS,Other flows - Same State,113,229,4743
40,015,59,000,DS,Other flows - Different State,102,170,4931
40,015,59,001,DS,Other flows - Northeast,-1,-1,-1
40,015,59,003,DS,Other flows - Midwest,21,35,873
40,015,59,005,DS,Other flows - South,54,94,3048
40,015,59,007,DS,Other flows - West,27,41,1010
40,015,57,009,FR,Foreign - Other flows,-1,-1,-1
40,017,96,000,OK,Canadian County Total Migration-US and Foreign,5231,9966,336163
40,017,97,000,OK,Canadian County Total Migration-US,5204,9910,334838
40,017,97,001,OK,Canadian County Total Migration-Same State,3768,7110,235040
40,017,97,003,OK,Canadian County Total Migration-Different State,1436,2800,99799
40,017,98,000,OK,Canadian County Total Migration-Foreign,27,56,1325
40,017,40,017,OK,Canadian County Non-migrants,58847,130348,5162526
40,017,40,109,OK,Oklahoma County,2159,3868,133212
40,017,40,027,OK,Cleveland County,411,657,19737
40,017,40,051,OK,Grady County,228,528,19351
40,017,40,087,OK,McClain County,118,279,9712
40,017,40,083,OK,Logan County,80,163,5359
40,017,40,143,OK,Tulsa County,75,149,4442
40,017,40,039,OK,Custer County,60,107,3184
40,017,40,073,OK,Kingfisher County,56,132,5960
40,017,40,125,OK,Pottawatomie County,54,102,3035
40,017,40,119,OK,Payne County,50,88,3104
40,017,40,015,OK,Caddo County,49,126,2715
40,017,40,081,OK,Lincoln County,38,89,2338
40,017,48,439,TX,Tarrant County,35,64,2690
40,017,48,113,TX,Dallas County,33,50,2211
40,017,40,031,OK,Comanche County,29,58,1492
40,017,40,047,OK,Garfield County,27,61,1476
40,017,48,085,TX,Collin County,26,42,2572
40,017,48,121,TX,Denton County,24,37,1387
40,017,04,013,AZ,Maricopa County,23,35,845
40,017,48,201,TX,Harris County,22,35,1676
40,017,58,000,SS,Other flows - Same State,334,703,19922
40,017,59,000,DS,Other flows - Different State,1273,2537,88417
40,017,59,001,DS,Other flows - Northeast,76,142,4449
40,017,59,003,DS,Other flows - Midwest,262,524,20134
40,017,59,005,DS,Other flows - South,606,1201,42083
40,017,59,007,DS,Other flows - West,329,670,21752
40,017,57,009,FR,Foreign - Other flows,27,56,1325
40,019,96,000,OK,Carter County Total Migration-US and Foreign,1044,1980,58396
40,019,97,000,OK,Carter County Total Migration-US,1044,1980,58396
40,019,97,001,OK,Carter County Total Migration-Same State,625,1178,31641
40,019,97,003,OK,Carter County Total Migration-Different State,419,802,26755
40,019,40,019,OK,Carter County Non-migrants,16784,35570,1250001
40,019,40,109,OK,Oklahoma County,96,152,5096
40,019,40,027,OK,Cleveland County,72,118,6104
40,019,40,085,OK,Love County,69,131,2787
40,019,40,095,OK,Marshall County,45,96,2399
40,019,40,099,OK,Murray County,42,81,2180
40,019,40,049,OK,Garvin County,35,100,1735
40,019,40,137,OK,Stephens County,31,56,1259
40,019,48,121,TX,Denton County,31,54,1145
40,019,40,017,OK,Canadian County,25,51,1136
40,019,40,013,OK,Bryan County,24,43,1129
40,019,40,069,OK,Johnston County,23,44,838
40,019,48,113,TX,Dallas County,22,43,2791
40,019,40,031,OK,Comanche County,20,48,592
40,019,48,439,TX,Tarrant County,20,39,2534
40,019,58,000,SS,Other flows - Same State,143,258,6387
40,019,59,000,DS,Other flows - Different State,346,666,20285
40,019,59,001,DS,Other flows - Northeast,-1,-1,-1
40,019,59,003,DS,Other flows - Midwest,54,108,2418
40,019,59,005,DS,Other flows - South,217,432,14067
40,019,59,007,DS,Other flows - West,75,126,3799
40,019,57,009,FR,Foreign - Other flows,-1,-1,-1
40,021,96,000,OK,Cherokee County Total Migration-US and Foreign,1124,2022,49550
40,021,97,000,OK,Cherokee County Total Migration-US,1124,2022,49550
40,021,97,001,OK,Cherokee County Total Migration-Same State,790,1461,33684
40,021,97,003,OK,Cherokee County Total Migration-Different State,334,561,15866
40,021,40,021,OK,Cherokee County Non-migrants,14773,31586,907195
40,021,40,143,OK,Tulsa County,183,292,9236
40,021,40,101,OK,Muskogee County,149,285,6226
40,021,40,001,OK,Adair County,59,136,2109
40,021,40,145,OK,Wagoner County,50,87,2546
40,021,40,097,OK,Mayes County,48,107,1869
40,021,40,041,OK,Delaware County,39,78,1211
40,021,40,109,OK,Oklahoma County,36,53,1241
40,021,40,135,OK,Sequoyah County,33,81,1586
40,021,40,131,OK,Rogers County,31,45,1268
40,021,05,131,AR,Sebastian County,20,33,594
40,021,58,000,SS,Other flows - Same State,162,297,6392
40,021,59,000,DS,Other flows - Different State,314,528,15272
40,021,59,001,DS,Other flows - Northeast,-1,-1,-1
40,021,59,003,DS,Other flows - Midwest,98,170,4171
40,021,59,005,DS,Other flows - South,153,257,8044
40,021,59,007,DS,Other flows - West,63,101,3058
40,021,57,009,FR,Foreign - Other flows,-1,-1,-1
40,023,96,000,OK,Choctaw County Total Migration-US and Foreign,326,668,13609
40,023,97,000,OK,Choctaw County Total Migration-US,326,668,13609
40,023,97,001,OK,Choctaw County Total Migration-Same State,182,371,7633
40,023,97,003,OK,Choctaw County Total Migration-Different State,144,297,5976
40,023,40,023,OK,Choctaw County Non-migrants,4426,9558,233307
40,023,40,013,OK,Bryan County,57,101,1848
40,023,40,127,OK,Pushmataha County,42,103,2170
40,023,48,277,TX,Lamar County,35,75,1627
40,023,40,089,OK,McCurtain County,27,53,1138
40,023,58,000,SS,Other flows - Same State,56,114,2478
40,023,59,000,DS,Other flows - Different State,109,222,4349
40,023,59,001,DS,Other flows - Northeast,-1,-1,-1
40,023,59,003,DS,Other flows - Midwest,-1,-1,-1
40,023,59,005,DS,Other flows - South,87,182,3280
40,023,59,007,DS,Other flows - West,22,40,1069
40,025,96,000,OK,Cimarron County Total Migration-US and Foreign,47,78,1718
40,025,97,000,OK,Cimarron County Total Migration-US,47,78,1718
40,025,97,001,OK,Cimarron County Total Migration-Same State,23,34,595
40,025,97,003,OK,Cimarron County Total Migration-Different State,24,44,1123
40,025,40,025,OK,Cimarron County Non-migrants,831,1821,53217
40,025,58,000,SS,Other flows - Same State,23,34,595
40,025,59,000,DS,Other flows - Different State,24,44,1123
40,025,59,003,DS,Other flows - Midwest,-1,-1,-1
40,025,59,005,DS,Other flows - South,24,44,1123
40,025,59,007,DS,Other flows - West,-1,-1,-1
40,027,96,000,OK,Cleveland County Total Migration-US and Foreign,9922,17577,566304
40,027,97,000,OK,Cleveland County Total Migration-US,9839,17408,561876
40,027,97,001,OK,Cleveland County Total Migration-Same State,6508,11644,344373
40,027,97,003,OK,Cleveland County Total Migration-Different State,3331,5764,217503
40,027,98,000,OK,Cleveland County Total Migration-Foreign,83,169,4429
40,027,40,027,OK,Cleveland County Non-migrants,102423,208416,8743562
40,027,40,109,OK,Oklahoma County,3624,6277,181202
40,027,40,087,OK,McClain County,590,1203,41756
40,027,40,017,OK,Canadian County,574,1049,32986
40,027,40,125,OK,Pottawatomie County,272,583,15641
40,027,40,143,OK,Tulsa County,242,362,13929
40,027,40,051,OK,Grady County,201,373,12013
40,027,48,113,TX,Dallas County,129,176,11288
40,027,48,439,TX,Tarrant County,101,162,6238
40,027,40,049,OK,Garvin County,77,150,3997
40,027,40,083,OK,Logan County,77,155,4481
40,027,48,201,TX,Harris County,77,122,4223
40,027,48,085,TX,Collin County,65,101,4611
40,027,48,121,TX,Denton County,63,86,4860
40,027,40,123,OK,Pontotoc County,58,95,3086
40,027,40,119,OK,Payne County,57,80,1857
40,027,40,031,OK,Comanche County,55,91,2129
40,027,04,013,AZ,Maricopa County,52,101,3847
40,027,40,137,OK,Stephens County,49,77,2132
40,027,48,453,TX,Travis County,45,60,3139
40,027,06,037,CA,Los Angeles County,43,59,2576
40,027,40,019,OK,Carter County,43,78,2044
40,027,40,081,OK,Lincoln County,43,94,1827
40,027,53,033,WA,King County,43,58,3261
40,027,57,005,FR,Foreign - APO/FPO ZIPs,43,97,2724
40,027,20,173,KS,Sedgwick County,41,70,2624
40,027,08,041,CO,El Paso County,40,78,2474
40,027,48,029,TX,Bexar County,31,53,1848
40,027,32,003,NV,Clark County,30,59,2543
40,027,40,133,OK,Seminole County,30,61,1363
40,027,40,145,OK,Wagoner County,29,45,1393
40,027,17,031,IL,Cook County,27,36,2225
40,027,36,061,NY,New York County,27,28,1837
40,027,40,015,OK,Caddo County,27,60,1001
40,027,40,047,OK,Garfield County,27,40,1274
40,027,05,007,AR,Benton County,23,43,1402
40,027,06,073,CA,San Diego County,23,35,1874
40,027,08,031,CO,Denver County,23,31,1662
40,027,40,121,OK,Pittsburg County,23,39,931
40,027,29,095,MO,Jackson County,21,26,1153
40,027,40,099,OK,Murray County,21,29,1319
40,027,48,491,TX,Williamson County,21,36,1297
40,027,40,013,OK,Bryan County,20,44,1182
40,027,40,101,OK,Muskogee County,20,29,734
40,027,58,000,SS,Other flows - Same State,349,630,16095
40,027,59,000,DS,Other flows - Different State,2406,4344,152519
40,027,59,001,DS,Other flows - Northeast,189,303,12385
40,027,59,003,DS,Other flows - Midwest,522,900,30501
40,027,59,005,DS,Other flows - South,1117,2119,75679
40,027,59,007,DS,Other flows - West,578,1022,33953
40,027,57,009,FR,Foreign - Other flows,40,72,1705
40,029,96,000,OK,Coal County Total Migration-US and Foreign,113,233,3978
40,029,97,000,OK,Coal County Total Migration-US,113,233,3978
40,029,97,001,OK,Coal County Total Migration-Same State,113,233,3978
40,029,40,029,OK,Coal County Non-migrants,1595,3478,90337
40,029,40,123,OK,Pontotoc County,34,64,1124
40,029,40,005,OK,Atoka County,25,52,747
40,029,58,000,SS,Other flows - Same State,54,117,2106
40,029,59,003,DS,Other flows - Midwest,-1,-1,-1
40,029,59,005,DS,Other flows - South,-1,-1,-1
40,029,59,007,DS,Other flows - West,-1,-1,-1
40,029,57,009,FR,Foreign - Other flows,-1,-1,-1
40,031,96,000,OK,Comanche County Total Migration-US and Foreign,4273,8789,221881
40,031,97,000,OK,Comanche County Total Migration-US,4092,8383,211151
40,031,97,001,OK,Comanche County Total Migration-Same State,1164,2169,57528
40,031,97,003,OK,Comanche County Total Migration-Different State,2928,6214,153624
40,031,98,000,OK,Comanche County Total Migration-Foreign,181,406,10729
40,031,40,031,OK,Comanche County Non-migrants,37391,79513,2301545
40,031,40,109,OK,Oklahoma County,329,579,13576
40,031,57,005,FR,Foreign - APO/FPO ZIPs,150,344,9151
40,031,40,027,OK,Cleveland County,128,220,9363
40,031,40,137,OK,Stephens County,122,248,5625
40,031,48,027,TX,Bell County,90,196,4811
40,031,48,141,TX,El Paso County,88,222,5143
40,031,08,041,CO,El Paso County,78,171,4363
40,031,40,015,OK,Caddo County,78,154,4422
40,031,37,051,NC,Cumberland County,77,185,3627
40,031,53,053,WA,Pierce County,64,156,4240
40,031,48,439,TX,Tarrant County,59,102,2687
40,031,48,485,TX,Wichita County,59,112,2602
40,031,40,051,OK,Grady County,58,116,3099
40,031,48,113,TX,Dallas County,58,97,2522
40,031,40,017,OK,Canadian County,57,115,3699
40,031,48,029,TX,Bexar County,54,119,2940
40,031,40,143,OK,Tulsa County,50,94,2461
40,031,47,125,TN,Montgomery County,47,99,2630
40,031,15,003,HI,Honolulu County,45,107,2508
40,031,40,033,OK,Cotton County,44,81,1655
40,031,48,085,TX,Collin County,32,64,2142
40,031,36,045,NY,Jefferson County,31,92,1849
40,031,48,201,TX,Harris County,30,57,1402
40,031,53,067,WA,Thurston County,29,73,2140
40,031,48,121,TX,Denton County,27,48,1600
40,031,06,037,CA,Los Angeles County,25,50,911
40,031,40,087,OK,McClain County,25,62,1362
40,031,40,119,OK,Payne County,25,31,630
40,031,48,099,TX,Coryell County,25,79,1301
40,031,13,179,GA,Liberty County,24,63,1186
40,031,40,065,OK,Jackson County,23,45,914
40,031,02,090,AK,Fairbanks North Star Borough,22,53,1351
40,031,04,013,AZ,Maricopa County,22,42,892
40,031,37,085,NC,Harnett County,22,78,1778
40,031,06,073,CA,San Diego County,20,31,1146
40,031,58,000,SS,Other flows - Same State,225,424,10721
40,031,59,000,DS,Other flows - Different State,1900,3918,97854
40,031,59,001,DS,Other flows - Northeast,143,265,7913
40,031,59,003,DS,Other flows - Midwest,355,766,17591
40,031,59,005,DS,Other flows - South,1079,2266,56998
40,031,59,007,DS,Other flows - West,323,621,15352
40,031,57,009,FR,Foreign - Other flows,31,62,1578
40,033,96,000,OK,Cotton County Total Migration-US and Foreign,135,263,5085
40,033,97,000,OK,Cotton County Total Migration-US,135,263,5085
40,033,97,001,OK,Cotton County Total Migration-Same State,104,210,3847
40,033,97,003,OK,Cotton County Total Migration-Different State,31,53,1238
40,033,40,033,OK,Cotton County Non-migrants,1895,4019,107087
40,033,40,031,OK,Comanche County,40,75,1359
40,033,58,000,SS,Other flows - Same State,64,135,2488
40,033,59,000,DS,Other flows - Different State,31,53,1238
40,033,59,001,DS,Other flows - Northeast,-1,-1,-1
40,033,59,003,DS,Other flows - Midwest,-1,-1,-1
40,033,59,005,DS,Other flows - South,31,53,1238
40,033,59,007,DS,Other flows - West,-1,-1,-1
40,035,96,000,OK,Craig County Total Migration-US and Foreign,319,598,14121
40,035,97,000,OK,Craig County Total Migration-US,319,598,14121
40,035,97,001,OK,Craig County Total Migration-Same State,243,465,10626
40,035,97,003,OK,Craig County Total Migration-Different State,76,133,3494
40,035,40,035,OK,Craig County Non-migrants,4279,8973,247097
40,035,40,097,OK,Mayes County,50,96,2473
40,035,40,115,OK,Ottawa County,45,80,1760
40,035,40,041,OK,Delaware County,32,62,1434
40,035,40,131,OK,Rogers County,30,81,1600
40,035,40,143,OK,Tulsa County,24,53,1102
40,035,58,000,SS,Other flows - Same State,62,93,2257
40,035,59,000,DS,Other flows - Different State,76,133,3494
40,035,59,001,DS,Other flows - Northeast,-1,-1,-1
40,035,59,003,DS,Other flows - Midwest,43,75,1739
40,035,59,005,DS,Other flows - South,33,58,1755
40,035,59,007,DS,Other flows - West,-1,-1,-1
40,037,96,000,OK,Creek County Total Migration-US and Foreign,2163,3989,114410
40,037,97,000,OK,Creek County Total Migration-US,2163,3989,114410
40,037,97,001,OK,Creek County Total Migration-Same State,1763,3284,92540
40,037,97,003,OK,Creek County Total Migration-Different State,400,705,21869
40,037,40,037,OK,Creek County Non-migrants,23928,51759,1758256
40,037,40,143,OK,Tulsa County,1064,1965,60391
40,037,40,119,OK,Payne County,87,176,3118
40,037,40,111,OK,Okmulgee County,86,167,3599
40,037,40,117,OK,Pawnee County,68,137,3027
40,037,40,109,OK,Oklahoma County,61,100,2069
40,037,40,131,OK,Rogers County,53,101,3686
40,037,40,145,OK,Wagoner County,44,67,2229
40,037,40,113,OK,Osage County,43,88,2276
40,037,40,081,OK,Lincoln County,35,63,1460
40,037,40,101,OK,Muskogee County,24,48,1093
40,037,40,027,OK,Cleveland County,22,36,931
40,037,58,000,SS,Other flows - Same State,176,336,8662
40,037,59,000,DS,Other flows - Different State,400,705,21869
40,037,59,001,DS,Other flows - Northeast,25,45,1401
40,037,59,003,DS,Other flows - Midwest,110,195,7015
40,037,59,005,DS,Other flows - South,175,317,9646
40,037,59,007,DS,Other flows - West,90,148,3807
40,037,57,009,FR,Foreign - Other flows,-1,-1,-1
40,039,96,000,OK,Custer County Total Migration-US and Foreign,837,1510,40615
40,039,97,000,OK,Custer County Total Migration-US,837,1510,40615
40,039,97,001,OK,Custer County Total Migration-Same State,618,1116,29957
40,039,97,003,OK,Custer County Total Migration-Different State,219,394,10658
40,039,40,039,OK,Custer County Non-migrants,8996,19786,665817
40,039,40,109,OK,Oklahoma County,143,222,5152
40,039,40,017,OK,Canadian County,77,153,5025
40,039,40,149,OK,Washita County,68,140,4282
40,039,40,009,OK,Beckham County,45,105,2562
40,039,40,015,OK,Caddo County,41,78,1515
40,039,40,027,OK,Cleveland County,36,57,1515
40,039,40,143,OK,Tulsa County,25,43,971
40,039,40,011,OK,Blaine County,20,42,1955
40,039,58,000,SS,Other flows - Same State,163,276,6980
40,039,59,000,DS,Other flows - Different State,219,394,10658
40,039,59,001,DS,Other flows - Northeast,-1,-1,-1
40,039,59,003,DS,Other flows - Midwest,63,126,2549
40,039,59,005,DS,Other flows - South,106,178,5887
40,039,59,007,DS,Other flows - West,50,90,2222
40,039,57,009,FR,Foreign - Other flows,-1,-1,-1
40,041,96,000,OK,Delaware County Total Migration-US and Foreign,1181,2170,57503
40,041,97,000,OK,Delaware County Total Migration-US,1181,2170,57503
40,041,97,001,OK,Delaware County Total Migration-Same State,541,1032,24874
40,041,97,003,OK,Delaware County Total Migration-Different State,640,1138,32629
40,041,40,041,OK,Delaware County Non-migrants,13232,27773,842608
40,041,05,007,AR,Benton County,159,302,6708
40,041,40,115,OK,Ottawa County,123,257,6142
40,041,40,097,OK,Mayes County,63,136,2188
40,041,40,143,OK,Tulsa County,56,87,3386
40,041,29,097,MO,Jasper County,53,95,2017
40,041,40,001,OK,Adair County,40,85,1785
40,041,29,119,MO,McDonald County,38,72,1286
40,041,40,109,OK,Oklahoma County,37,47,1798
40,041,40,021,OK,Cherokee County,36,68,1632
40,041,05,143,AR,Washington County,32,61,1313
40,041,40,035,OK,Craig County,29,54,972
40,041,29,145,MO,Newton County,26,47,1276
40,041,40,131,OK,Rogers County,20,37,649
40,041,58,000,SS,Other flows - Same State,137,261,6322
40,041,59,000,DS,Other flows - Different State,332,561,20029
40,041,59,001,DS,Other flows - Northeast,-1,-1,-1
40,041,59,003,DS,Other flows - Midwest,137,230,7844
40,041,59,005,DS,Other flows - South,127,220,8156
40,041,59,007,DS,Other flows - West,68,111,4030
40,041,57,009,FR,Foreign - Other flows,-1,-1,-1
40,043,96,000,OK,Dewey County Total Migration-US and Foreign,102,221,4631
40,043,97,000,OK,Dewey County Total Migration-US,102,221,4631
40,043,97,001,OK,Dewey County Total Migration-Same State,102,221,4631
40,043,40,043,OK,Dewey County Non-migrants,1623,3646,141781
40,043,58,000,SS,Other flows - Same State,102,221,4631
40,043,59,001,DS,Other flows - Northeast,-1,-1,-1
40,043,59,003,DS,Other flows - Midwest,-1,-1,-1
40,043,59,005,DS,Other flows - South,-1,-1,-1
40,043,59,007,DS,Other flows - West,-1,-1,-1
40,045,96,000,OK,Ellis County Total Migration-US and Foreign,99,205,4509
40,045,97,000,OK,Ellis County Total Migration-US,99,205,4509
40,045,97,001,OK,Ellis County Total Migration-Same State,79,173,3552
40,045,97,003,OK,Ellis County Total Migration-Different State,20,32,956
40,045,40,045,OK,Ellis County Non-migrants,1281,2724,94780
40,045,40,153,OK,Woodward County,35,82,1324
40,045,58,000,SS,Other flows - Same State,44,91,2228
40,045,59,000,DS,Other flows - Different State,20,32,956
40,045,59,003,DS,Other flows - Midwest,-1,-1,-1
40,045,59,005,DS,Other flows - South,20,32,956
40,045,59,007,DS,Other flows - West,-1,-1,-1
40,047,96,000,OK,Garfield County Total Migration-US and Foreign,1629,2997,86340
40,047,97,000,OK,Garfield County Total Migration-US,1588,2917,83916
40,047,97,001,OK,Garfield County Total Migration-Same State,726,1328,33531
40,047,97,003,OK,Garfield County Total Migration-Different State,862,1589,50384
40,047,98,000,OK,Garfield County Total Migration-Foreign,41,80,2424
40,047,40,047,OK,Garfield County Non-migrants,21364,46393,1582075
40,047,40,109,OK,Oklahoma County,176,303,8214
40,047,40,143,OK,Tulsa County,53,95,1971
40,047,40,027,OK,Cleveland County,48,83,2119
40,047,40,093,OK,Major County,45,94,2015
40,047,40,119,OK,Payne County,44,60,1554
40,047,40,073,OK,Kingfisher County,40,76,1758
40,047,40,017,OK,Canadian County,39,75,2821
40,047,20,173,KS,Sedgwick County,34,69,2274
40,047,40,053,OK,Grant County,31,65,1043
40,047,40,071,OK,Kay County,31,62,1060
40,047,58,000,SS,Other flows - Same State,219,415,10975
40,047,59,000,DS,Other flows - Different State,828,1520,48111
40,047,59,001,DS,Other flows - Northeast,45,80,3748
40,047,59,003,DS,Other flows - Midwest,183,363,10228
40,047,59,005,DS,Other flows - South,369,665,20892
40,047,59,007,DS,Other flows - West,231,412,13243
40,047,57,009,FR,Foreign - Other flows,41,80,2424
40,049,96,000,OK,Garvin County Total Migration-US and Foreign,701,1346,33479
40,049,97,000,OK,Garvin County Total Migration-US,701,1346,33479
40,049,97,001,OK,Garvin County Total Migration-Same State,536,1053,24859
40,049,97,003,OK,Garvin County Total Migration-Different State,165,293,8621
40,049,40,049,OK,Garvin County Non-migrants,8678,18785,577695
40,049,40,027,OK,Cleveland County,99,174,4247
40,049,40,087,OK,McClain County,84,187,3130
40,049,40,123,OK,Pontotoc County,64,116,3889
40,049,40,109,OK,Oklahoma County,46,84,1947
40,049,40,099,OK,Murray County,43,99,2915
40,049,40,051,OK,Grady County,27,50,1455
40,049,40,019,OK,Carter County,24,48,1003
40,049,40,125,OK,Pottawatomie County,20,43,532
40,049,58,000,SS,Other flows - Same State,129,252,5739
40,049,59,000,DS,Other flows - Different State,165,293,8621
40,049,59,001,DS,Other flows - Northeast,-1,-1,-1
40,049,59,003,DS,Other flows - Midwest,34,55,1151
40,049,59,005,DS,Other flows - South,97,180,6110
40,049,59,007,DS,Other flows - West,34,58,1359
40,051,96,000,OK,Grady County Total Migration-US and Foreign,1481,2832,90715
40,051,97,000,OK,Grady County Total Migration-US,1481,2832,90715
40,051,97,001,OK,Grady County Total Migration-Same State,1194,2277,73220
40,051,97,003,OK,Grady County Total Migration-Different State,287,555,17495
40,051,40,051,OK,Grady County Non-migrants,18432,41281,1511225
40,051,40,109,OK,Oklahoma County,245,415,14467
40,051,40,027,OK,Cleveland County,223,354,11097
40,051,40,017,OK,Canadian County,190,380,19212
40,051,40,087,OK,McClain County,153,327,9898
40,051,40,015,OK,Caddo County,66,157,3402
40,051,40,137,OK,Stephens County,60,146,3572
40,051,40,031,OK,Comanche County,36,72,1668
40,051,40,049,OK,Garvin County,32,65,2039
40,051,40,143,OK,Tulsa County,21,28,825
40,051,58,000,SS,Other flows - Same State,168,333,7041
40,051,59,000,DS,Other flows - Different State,287,555,17495
40,051,59,001,DS,Other flows - Northeast,-1,-1,-1
40,051,59,003,DS,Other flows - Midwest,62,118,3739
40,051,59,005,DS,Other flows - South,153,310,11439
40,051,59,007,DS,Other flows - West,72,127,2317
40,051,57,009,FR,Foreign - Other flows,-1,-1,-1
40,053,96,000,OK,Grant County Total Migration-US and Foreign,79,148,3482
40,053,97,000,OK,Grant County Total Migration-US,79,148,3482
40,053,97,001,OK,Grant County Total Migration-Same State,79,148,3482
40,053,40,053,OK,Grant County Non-migrants,1442,3125,104415
40,053,40,047,OK,Garfield County,22,44,1204
40,053,40,071,OK,Kay County,22,49,875
40,053,58,000,SS,Other flows - Same State,35,55,1404
40,053,59,003,DS,Other flows - Midwest,-1,-1,-1
40,053,59,005,DS,Other flows - South,-1,-1,-1
40,053,59,007,DS,Other flows - West,-1,-1,-1
40,053,57,009,FR,Foreign - Other flows,-1,-1,-1
40,055,96,000,OK,Greer County Total Migration-US and Foreign,108,202,4664
40,055,97,000,OK,Greer County Total Migration-US,108,202,4664
40,055,97,001,OK,Greer County Total Migration-Same State,108,202,4664
40,055,40,055,OK,Greer County Non-migrants,1363,3030,66486
40,055,40,065,OK,Jackson County,36,61,1461
40,055,58,000,SS,Other flows - Same State,72,141,3203
40,055,59,003,DS,Other flows - Midwest,-1,-1,-1
40,055,59,005,DS,Other flows - South,-1,-1,-1
40,055,59,007,DS,Other flows - West,-1,-1,-1
40,057,96,000,OK,Harmon County Total Migration-US and Foreign,39,95,1867
40,057,97,000,OK,Harmon County Total Migration-US,39,95,1867
40,057,97,001,OK,Harmon County Total Migration-Same State,39,95,1867
40,057,40,057,OK,Harmon County Non-migrants,681,1605,37660
40,057,58,000,SS,Other flows - Same State,39,95,1867
40,057,59,001,DS,Other flows - Northeast,-1,-1,-1
40,057,59,003,DS,Other flows - Midwest,-1,-1,-1
40,057,59,005,DS,Other flows - South,-1,-1,-1
40,057,59,007,DS,Other flows - West,-1,-1,-1
40,059,96,000,OK,Harper County Total Migration-US and Foreign,45,81,1820
40,059,97,000,OK,Harper County Total Migration-US,45,81,1820
40,059,97,001,OK,Harper County Total Migration-Same State,45,81,1820
40,059,40,059,OK,Harper County Non-migrants,1170,2540,78793
40,059,58,000,SS,Other flows - Same State,45,81,1820
40,059,59,003,DS,Other flows - Midwest,-1,-1,-1
40,059,59,005,DS,Other flows - South,-1,-1,-1
40,059,59,007,DS,Other flows - West,-1,-1,-1
40,061,96,000,OK,Haskell County Total Migration-US and Foreign,224,473,8352
40,061,97,000,OK,Haskell County Total Migration-US,224,473,8352
40,061,97,001,OK,Haskell County Total Migration-Same State,192,419,6814
40,061,97,003,OK,Haskell County Total Migration-Different State,32,54,1538
40,061,40,061,OK,Haskell County Non-migrants,3615,8267,189037
40,061,40,079,OK,Le Flore County,41,102,1382
40,061,40,121,OK,Pittsburg County,31,73,972
40,061,40,101,OK,Muskogee County,21,44,682
40,061,58,000,SS,Other flows - Same State,99,200,3778
40,061,59,000,DS,Other flows - Different State,32,54,1538
40,061,59,003,DS,Other flows - Midwest,-1,-1,-1
40,061,59,005,DS,Other flows - South,32,54,1538
40,061,59,007,DS,Other flows - West,-1,-1,-1
40,063,96,000,OK,Hughes County Total Migration-US and Foreign,317,631,13212
40,063,97,000,OK,Hughes County Total Migration-US,317,631,13212
40,063,97,001,OK,Hughes County Total Migration-Same State,262,517,10591
40,063,97,003,OK,Hughes County Total Migration-Different State,55,114,2621
40,063,40,063,OK,Hughes County Non-migrants,3622,7836,201036
40,063,40,133,OK,Seminole County,58,130,2541
40,063,40,123,OK,Pontotoc County,46,86,1851
40,063,40,107,OK,Okfuskee County,20,31,611
40,063,58,000,SS,Other flows - Same State,138,270,5588
40,063,59,000,DS,Other flows - Different State,55,114,2621
40,063,59,001,DS,Other flows - Northeast,-1,-1,-1
40,063,59,003,DS,Other flows - Midwest,22,39,993
40,063,59,005,DS,Other flows - South,33,75,1627
40,063,59,007,DS,Other flows - West,-1,-1,-1
40,065,96,000,OK,Jackson County Total Migration-US and Foreign,927,1970,50916
40,065,97,000,OK,Jackson County Total Migration-US,889,1885,48718
40,065,97,001,OK,Jackson County Total Migration-Same State,309,607,12912
40,065,97,003,OK,Jackson County Total Migration-Different State,580,1278,35806
40,065,98,000,OK,Jackson County Total Migration-Foreign,38,85,2197
40,065,40,065,OK,Jackson County Non-migrants,8068,17362,520506
40,065,40,109,OK,Oklahoma County,58,106,2786
40,065,40,055,OK,Greer County,45,92,1574
40,065,40,031,OK,Comanche County,35,83,1731
40,065,40,027,OK,Cleveland County,25,49,864
40,065,40,017,OK,Canadian County,20,39,909
40,065,58,000,SS,Other flows - Same State,126,238,5048
40,065,59,000,DS,Other flows - Different State,580,1278,35806
40,065,59,001,DS,Other flows - Northeast,34,76,2298
40,065,59,003,DS,Other flows - Midwest,92,198,5099
40,065,59,005,DS,Other flows - South,317,712,20235
40,065,59,007,DS,Other flows - West,137,292,8174
40,065,57,009,FR,Foreign - Other flows,38,85,2197
40,067,96,000,OK,Jefferson County Total Migration-US and Foreign,159,321,6449
40,067,97,000,OK,Jefferson County Total Migration-US,159,321,6449
40,067,97,001,OK,Jefferson County Total Migration-Same State,120,250,4699
40,067,97,003,OK,Jefferson County Total Migration-Different State,39,71,1750
40,067,40,067,OK,Jefferson County Non-migrants,1693,3834,88330
40,067,40,019,OK,Carter County,37,78,1422
40,067,40,137,OK,Stephens County,35,82,1460
40,067,58,000,SS,Other flows - Same State,48,90,1817
40,067,59,000,DS,Other flows - Different State,39,71,1750
40,067,59,003,DS,Other flows - Midwest,-1,-1,-1
