y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
21,115,59,003,DS,Other flows - Midwest,24,42,637
21,115,59,005,DS,Other flows - South,54,106,3113
21,115,59,007,DS,Other flows - West,-1,-1,-1
21,115,57,009,FR,Foreign - Other flows,-1,-1,-1
21,117,96,000,KY,Kenton County Total Migration-US and Foreign,6029,9768,394464
21,117,97,000,KY,Kenton County Total Migration-US,6029,9768,394464
21,117,97,001,KY,Kenton County Total Migration-Same State,3107,5248,179536
21,117,97,003,KY,Kenton County Total Migration-Different State,2922,4520,214928
21,117,21,117,KY,Kenton County Non-migrants,65108,130226,6723655
21,117,21,015,KY,Boone County,1499,2606,92264
21,117,39,061,OH,Hamilton County,1039,1554,82591
21,117,21,037,KY,Campbell County,893,1451,51162
21,117,39,025,OH,Clermont County,159,238,8972
21,117,21,081,KY,Grant County,148,290,7083
21,117,39,017,OH,Butler County,99,152,5922
21,117,21,111,KY,Jefferson County,98,136,6452
21,117,21,067,KY,Fayette County,93,129,4946
21,117,18,029,IN,Dearborn County,64,93,3308
21,117,39,165,OH,Warren County,56,76,3963
21,117,21,191,KY,Pendleton County,54,94,1893
21,117,39,113,OH,Montgomery County,48,68,2503
21,117,39,049,OH,Franklin County,40,50,3970
21,117,21,077,KY,Gallatin County,36,70,1102
21,117,18,097,IN,Marion County,25,33,1599
21,117,21,151,KY,Madison County,25,40,1419
21,117,06,037,CA,Los Angeles County,21,33,1097
21,117,58,000,SS,Other flows - Same State,261,432,13214
21,117,59,000,DS,Other flows - Different State,1371,2223,101003
21,117,59,001,DS,Other flows - Northeast,142,230,10920
21,117,59,003,DS,Other flows - Midwest,427,690,29307
21,117,59,005,DS,Other flows - South,575,912,42052
21,117,59,007,DS,Other flows - West,227,391,18723
21,117,57,009,FR,Foreign - Other flows,-1,-1,-1
21,119,96,000,KY,Knott County Total Migration-US and Foreign,264,575,11442
21,119,97,000,KY,Knott County Total Migration-US,264,575,11442
21,119,97,001,KY,Knott County Total Migration-Same State,244,528,10579
21,119,97,003,KY,Knott County Total Migration-Different State,20,47,863
21,119,21,119,KY,Knott County Non-migrants,3946,8639,219420
21,119,21,193,KY,Perry County,83,180,3745
21,119,21,071,KY,Floyd County,44,94,1859
21,119,21,133,KY,Letcher County,24,57,893
21,119,58,000,SS,Other flows - Same State,93,197,4082
21,119,59,000,DS,Other flows - Different State,20,47,863
21,119,59,001,DS,Other flows - Northeast,-1,-1,-1
21,119,59,003,DS,Other flows - Midwest,-1,-1,-1
21,119,59,005,DS,Other flows - South,20,47,863
21,119,59,007,DS,Other flows - West,-1,-1,-1
21,121,96,000,KY,Knox County Total Migration-US and Foreign,681,1353,23880
21,121,97,000,KY,Knox County Total Migration-US,681,1353,23880
21,121,97,001,KY,Knox County Total Migration-Same State,533,1086,17349
21,121,97,003,KY,Knox County Total Migration-Different State,148,267,6531
21,121,21,121,KY,Knox County Non-migrants,9056,20273,466787
21,121,21,125,KY,Laurel County,213,423,6917
21,121,21,235,KY,Whitley County,153,326,4928
21,121,21,013,KY,Bell County,48,110,1419
21,121,58,000,SS,Other flows - Same State,119,227,4086
21,121,59,000,DS,Other flows - Different State,148,267,6531
21,121,59,001,DS,Other flows - Northeast,-1,-1,-1
21,121,59,003,DS,Other flows - Midwest,40,67,1639
21,121,59,005,DS,Other flows - South,108,200,4892
21,121,59,007,DS,Other flows - West,-1,-1,-1
21,123,96,000,KY,Larue County Total Migration-US and Foreign,424,812,17704
21,123,97,000,KY,Larue County Total Migration-US,424,812,17704
21,123,97,001,KY,Larue County Total Migration-Same State,363,705,15269
21,123,97,003,KY,Larue County Total Migration-Different State,61,107,2435
21,123,21,123,KY,Larue County Non-migrants,5298,11226,309881
21,123,21,093,KY,Hardin County,177,345,7467
21,123,21,111,KY,Jefferson County,30,58,1571
21,123,21,179,KY,Nelson County,29,53,1160
21,123,21,099,KY,Hart County,28,60,1007
21,123,58,000,SS,Other flows - Same State,99,189,4064
21,123,59,000,DS,Other flows - Different State,61,107,2435
21,123,59,001,DS,Other flows - Northeast,-1,-1,-1
21,123,59,003,DS,Other flows - Midwest,30,53,1000
21,123,59,005,DS,Other flows - South,31,54,1435
21,123,59,007,DS,Other flows - West,-1,-1,-1
21,123,57,009,FR,Foreign - Other flows,-1,-1,-1
21,125,96,000,KY,Laurel County Total Migration-US and Foreign,1507,2907,66031
21,125,97,000,KY,Laurel County Total Migration-US,1507,2907,66031
21,125,97,001,KY,Laurel County Total Migration-Same State,1130,2167,45925
21,125,97,003,KY,Laurel County Total Migration-Different State,377,740,20106
21,125,21,125,KY,Laurel County Non-migrants,20334,44351,1294129
21,125,21,235,KY,Whitley County,288,568,12187
21,125,21,121,KY,Knox County,198,410,6999
21,125,21,051,KY,Clay County,118,244,5865
21,125,21,109,KY,Jackson County,64,120,1760
21,125,21,151,KY,Madison County,56,93,2606
21,125,21,199,KY,Pulaski County,48,87,1569
21,125,21,067,KY,Fayette County,42,54,1955
21,125,21,013,KY,Bell County,28,62,1078
21,125,21,193,KY,Perry County,27,46,2254
21,125,21,203,KY,Rockcastle County,27,58,976
21,125,21,095,KY,Harlan County,26,58,884
21,125,21,131,KY,Leslie County,21,30,439
21,125,58,000,SS,Other flows - Same State,187,337,7353
21,125,59,000,DS,Other flows - Different State,377,740,20106
21,125,59,001,DS,Other flows - Northeast,22,36,1614
21,125,59,003,DS,Other flows - Midwest,106,210,4923
21,125,59,005,DS,Other flows - South,187,366,9648
21,125,59,007,DS,Other flows - West,62,128,3921
21,125,57,009,FR,Foreign - Other flows,-1,-1,-1
21,127,96,000,KY,Lawrence County Total Migration-US and Foreign,270,565,11266
21,127,97,000,KY,Lawrence County Total Migration-US,270,565,11266
21,127,97,001,KY,Lawrence County Total Migration-Same State,152,309,6252
21,127,97,003,KY,Lawrence County Total Migration-Different State,118,256,5014
21,127,21,127,KY,Lawrence County Non-migrants,4664,10573,276555
21,127,21,019,KY,Boyd County,38,93,1424
21,127,54,099,WV,Wayne County,37,85,1641
21,127,21,115,KY,Johnson County,26,57,1149
21,127,58,000,SS,Other flows - Same State,88,159,3679
21,127,59,000,DS,Other flows - Different State,81,171,3373
21,127,59,001,DS,Other flows - Northeast,-1,-1,-1
21,127,59,003,DS,Other flows - Midwest,29,70,1021
21,127,59,005,DS,Other flows - South,52,101,2352
21,127,59,007,DS,Other flows - West,-1,-1,-1
21,129,96,000,KY,Lee County Total Migration-US and Foreign,86,165,3235
21,129,97,000,KY,Lee County Total Migration-US,86,165,3235
21,129,97,001,KY,Lee County Total Migration-Same State,86,165,3235
21,129,21,129,KY,Lee County Non-migrants,1777,3852,86297
21,129,58,000,SS,Other flows - Same State,86,165,3235
21,129,59,001,DS,Other flows - Northeast,-1,-1,-1
21,129,59,003,DS,Other flows - Midwest,-1,-1,-1
21,129,59,005,DS,Other flows - South,-1,-1,-1
21,129,59,007,DS,Other flows - West,-1,-1,-1
21,131,96,000,KY,Leslie County Total Migration-US and Foreign,101,183,4136
21,131,97,000,KY,Leslie County Total Migration-US,101,183,4136
21,131,97,001,KY,Leslie County Total Migration-Same State,101,183,4136
21,131,21,131,KY,Leslie County Non-migrants,2719,6254,139872
21,131,21,193,KY,Perry County,23,42,914
21,131,58,000,SS,Other flows - Same State,78,141,3222
21,131,59,003,DS,Other flows - Midwest,-1,-1,-1
21,131,59,005,DS,Other flows - South,-1,-1,-1
21,131,59,007,DS,Other flows - West,-1,-1,-1
21,133,96,000,KY,Letcher County Total Migration-US and Foreign,203,397,7302
21,133,97,000,KY,Letcher County Total Migration-US,203,397,7302
21,133,97,001,KY,Letcher County Total Migration-Same State,130,263,5007
21,133,97,003,KY,Letcher County Total Migration-Different State,73,134,2295
21,133,21,133,KY,Letcher County Non-migrants,5919,13191,324533
21,133,21,195,KY,Pike County,25,59,982
21,133,21,119,KY,Knott County,24,51,1168
21,133,58,000,SS,Other flows - Same State,81,153,2858
21,133,59,000,DS,Other flows - Different State,73,134,2295
21,133,59,001,DS,Other flows - Northeast,-1,-1,-1
21,133,59,003,DS,Other flows - Midwest,-1,-1,-1
21,133,59,005,DS,Other flows - South,73,134,2295
21,133,59,007,DS,Other flows - West,-1,-1,-1
21,135,96,000,KY,Lewis County Total Migration-US and Foreign,226,437,9506
21,135,97,000,KY,Lewis County Total Migration-US,226,437,9506
21,135,97,001,KY,Lewis County Total Migration-Same State,150,288,5906
21,135,97,003,KY,Lewis County Total Migration-Different State,76,149,3600
21,135,21,135,KY,Lewis County Non-migrants,4153,9339,223113
21,135,21,161,KY,Mason County,46,93,1707
21,135,21,069,KY,Fleming County,20,41,1024
21,135,58,000,SS,Other flows - Same State,84,154,3175
21,135,59,000,DS,Other flows - Different State,76,149,3600
21,135,59,001,DS,Other flows - Northeast,-1,-1,-1
21,135,59,003,DS,Other flows - Midwest,54,107,2721
21,135,59,005,DS,Other flows - South,22,42,879
21,135,59,007,DS,Other flows - West,-1,-1,-1
21,135,57,009,FR,Foreign - Other flows,-1,-1,-1
21,137,96,000,KY,Lincoln County Total Migration-US and Foreign,674,1323,29506
21,137,97,000,KY,Lincoln County Total Migration-US,674,1323,29506
21,137,97,001,KY,Lincoln County Total Migration-Same State,547,1085,22102
21,137,97,003,KY,Lincoln County Total Migration-Different State,127,238,7404
21,137,21,137,KY,Lincoln County Non-migrants,8122,17773,451216
21,137,21,021,KY,Boyle County,140,284,6087
21,137,21,079,KY,Garrard County,57,112,2151
21,137,21,045,KY,Casey County,52,100,1875
21,137,21,199,KY,Pulaski County,51,106,1971
21,137,21,167,KY,Mercer County,46,85,1815
21,137,21,067,KY,Fayette County,35,53,1645
21,137,21,113,KY,Jessamine County,32,63,1397
21,137,21,203,KY,Rockcastle County,26,59,1250
21,137,58,000,SS,Other flows - Same State,108,223,3912
21,137,59,000,DS,Other flows - Different State,127,238,7404
21,137,59,001,DS,Other flows - Northeast,-1,-1,-1
21,137,59,003,DS,Other flows - Midwest,39,74,2089
21,137,59,005,DS,Other flows - South,61,103,3566
21,137,59,007,DS,Other flows - West,27,61,1749
21,137,57,009,FR,Foreign - Other flows,-1,-1,-1
21,139,96,000,KY,Livingston County Total Migration-US and Foreign,218,419,9161
21,139,97,000,KY,Livingston County Total Migration-US,218,419,9161
21,139,97,001,KY,Livingston County Total Migration-Same State,155,291,5589
21,139,97,003,KY,Livingston County Total Migration-Different State,63,128,3572
21,139,21,139,KY,Livingston County Non-migrants,3231,6656,193299
21,139,21,145,KY,McCracken County,60,111,1723
21,139,21,157,KY,Marshall County,37,61,1460
21,139,21,055,KY,Crittenden County,20,39,696
21,139,58,000,SS,Other flows - Same State,38,80,1710
21,139,59,000,DS,Other flows - Different State,63,128,3572
21,139,59,001,DS,Other flows - Northeast,-1,-1,-1
21,139,59,003,DS,Other flows - Midwest,36,61,2197
21,139,59,005,DS,Other flows - South,27,67,1375
21,139,59,007,DS,Other flows - West,-1,-1,-1
21,141,96,000,KY,Logan County Total Migration-US and Foreign,721,1397,36707
21,141,97,000,KY,Logan County Total Migration-US,721,1397,36707
21,141,97,001,KY,Logan County Total Migration-Same State,413,803,18123
21,141,97,003,KY,Logan County Total Migration-Different State,308,594,18584
21,141,21,141,KY,Logan County Non-migrants,9712,21017,624643
21,141,21,227,KY,Warren County,154,310,6481
21,141,21,219,KY,Todd County,46,99,1842
21,141,47,147,TN,Robertson County,44,102,2584
21,141,21,213,KY,Simpson County,38,74,1937
21,141,21,177,KY,Muhlenberg County,31,53,1655
21,141,47,125,TN,Montgomery County,29,57,1694
21,141,58,000,SS,Other flows - Same State,144,267,6207
21,141,59,000,DS,Other flows - Different State,235,435,14306
21,141,59,001,DS,Other flows - Northeast,-1,-1,-1
21,141,59,003,DS,Other flows - Midwest,52,86,3025
21,141,59,005,DS,Other flows - South,145,270,9135
21,141,59,007,DS,Other flows - West,38,79,2147
21,141,57,009,FR,Foreign - Other flows,-1,-1,-1
21,143,96,000,KY,Lyon County Total Migration-US and Foreign,250,498,15299
21,143,97,000,KY,Lyon County Total Migration-US,250,498,15299
21,143,97,001,KY,Lyon County Total Migration-Same State,157,332,10315
21,143,97,003,KY,Lyon County Total Migration-Different State,93,166,4984
21,143,21,143,KY,Lyon County Non-migrants,2705,5457,198455
21,143,21,033,KY,Caldwell County,38,94,1551
21,143,21,145,KY,McCracken County,27,55,2053
21,143,58,000,SS,Other flows - Same State,92,183,6711
21,143,59,000,DS,Other flows - Different State,93,166,4984
21,143,59,001,DS,Other flows - Northeast,-1,-1,-1
21,143,59,003,DS,Other flows - Midwest,43,79,2756
21,143,59,005,DS,Other flows - South,50,87,2228
21,143,59,007,DS,Other flows - West,-1,-1,-1
21,145,96,000,KY,McCracken County Total Migration-US and Foreign,1724,3007,94545
21,145,97,000,KY,McCracken County Total Migration-US,1724,3007,94545
21,145,97,001,KY,McCracken County Total Migration-Same State,816,1422,39774
21,145,97,003,KY,McCracken County Total Migration-Different State,908,1585,54772
21,145,21,145,KY,McCracken County Non-migrants,25147,50320,2247696
21,145,21,157,KY,Marshall County,166,292,7937
21,145,21,083,KY,Graves County,153,259,7044
21,145,17,127,IL,Massac County,100,172,5343
21,145,21,007,KY,Ballard County,90,157,3829
21,145,21,035,KY,Calloway County,83,145,3905
21,145,21,139,KY,Livingston County,60,108,2781
21,145,21,039,KY,Carlisle County,37,77,1529
21,145,21,143,KY,Lyon County,28,43,1143
21,145,21,111,KY,Jefferson County,24,34,994
21,145,58,000,SS,Other flows - Same State,175,307,10612
21,145,59,000,DS,Other flows - Different State,808,1413,49429
21,145,59,001,DS,Other flows - Northeast,29,42,1324
21,145,59,003,DS,Other flows - Midwest,258,443,13526
21,145,59,005,DS,Other flows - South,403,720,24377
21,145,59,007,DS,Other flows - West,118,208,10202
21,145,57,009,FR,Foreign - Other flows,-1,-1,-1
21,147,96,000,KY,McCreary County Total Migration-US and Foreign,218,411,7314
21,147,97,000,KY,McCreary County Total Migration-US,218,411,7314
21,147,97,001,KY,McCreary County Total Migration-Same State,114,228,3547
21,147,97,003,KY,McCreary County Total Migration-Different State,104,183,3767
21,147,21,147,KY,McCreary County Non-migrants,4249,9993,194478
21,147,21,199,KY,Pulaski County,48,102,1511
21,147,21,235,KY,Whitley County,22,46,650
21,147,58,000,SS,Other flows - Same State,44,80,1387
21,147,59,000,DS,Other flows - Different State,104,183,3767
21,147,59,001,DS,Other flows - Northeast,-1,-1,-1
21,147,59,003,DS,Other flows - Midwest,36,59,1414
21,147,59,005,DS,Other flows - South,68,124,2353
21,147,59,007,DS,Other flows - West,-1,-1,-1
21,149,96,000,KY,McLean County Total Migration-US and Foreign,214,419,9894
21,149,97,000,KY,McLean County Total Migration-US,214,419,9894
21,149,97,001,KY,McLean County Total Migration-Same State,171,345,7751
21,149,97,003,KY,McLean County Total Migration-Different State,43,74,2143
21,149,21,149,KY,McLean County Non-migrants,3192,6892,217346
21,149,21,059,KY,Daviess County,87,171,3902
21,149,21,177,KY,Muhlenberg County,23,50,755
21,149,58,000,SS,Other flows - Same State,61,124,3094
21,149,59,000,DS,Other flows - Different State,43,74,2143
21,149,59,003,DS,Other flows - Midwest,23,30,1297
21,149,59,005,DS,Other flows - South,20,44,846
21,149,59,007,DS,Other flows - West,-1,-1,-1
21,151,96,000,KY,Madison County Total Migration-US and Foreign,3186,5478,163605
21,151,97,000,KY,Madison County Total Migration-US,3186,5478,163605
21,151,97,001,KY,Madison County Total Migration-Same State,2189,3723,104643
21,151,97,003,KY,Madison County Total Migration-Different State,997,1755,58961
21,151,21,151,KY,Madison County Non-migrants,32376,66994,2331670
21,151,21,067,KY,Fayette County,661,1110,37676
21,151,21,049,KY,Clark County,117,238,5374
21,151,21,065,KY,Estill County,104,159,3934
21,151,21,203,KY,Rockcastle County,94,176,3234
21,151,21,125,KY,Laurel County,86,152,3663
21,151,21,079,KY,Garrard County,73,146,2793
21,151,21,111,KY,Jefferson County,72,108,2874
21,151,21,113,KY,Jessamine County,58,91,2591
21,151,21,209,KY,Scott County,56,101,3393
21,151,21,199,KY,Pulaski County,53,100,2365
21,151,21,109,KY,Jackson County,46,84,1495
21,151,21,073,KY,Franklin County,44,76,2150
21,151,21,121,KY,Knox County,31,49,1015
21,151,21,021,KY,Boyle County,30,56,1328
21,151,21,235,KY,Whitley County,30,47,1418
21,151,21,173,KY,Montgomery County,26,41,1465
21,151,21,071,KY,Floyd County,23,38,827
21,151,21,117,KY,Kenton County,23,33,936
21,151,21,137,KY,Lincoln County,23,40,850
21,151,21,167,KY,Mercer County,22,36,1058
21,151,21,095,KY,Harlan County,21,29,611
21,151,21,195,KY,Pike County,21,32,1086
21,151,58,000,SS,Other flows - Same State,475,781,22506
21,151,59,000,DS,Other flows - Different State,997,1755,58961
21,151,59,001,DS,Other flows - Northeast,76,128,4514
21,151,59,003,DS,Other flows - Midwest,240,405,13165
21,151,59,005,DS,Other flows - South,520,911,29237
21,151,59,007,DS,Other flows - West,161,311,12045
21,151,57,009,FR,Foreign - Other flows,-1,-1,-1
21,153,96,000,KY,Magoffin County Total Migration-US and Foreign,93,199,3160
21,153,97,000,KY,Magoffin County Total Migration-US,93,199,3160
21,153,97,001,KY,Magoffin County Total Migration-Same State,93,199,3160
21,153,21,153,KY,Magoffin County Non-migrants,3312,7672,166381
21,153,21,071,KY,Floyd County,26,62,892
21,153,21,115,KY,Johnson County,22,50,1000
21,153,58,000,SS,Other flows - Same State,45,87,1267
21,153,59,003,DS,Other flows - Midwest,-1,-1,-1
21,153,59,005,DS,Other flows - South,-1,-1,-1
21,153,59,007,DS,Other flows - West,-1,-1,-1
21,155,96,000,KY,Marion County Total Migration-US and Foreign,372,685,19776
21,155,97,000,KY,Marion County Total Migration-US,372,685,19776
21,155,97,001,KY,Marion County Total Migration-Same State,312,573,15856
21,155,97,003,KY,Marion County Total Migration-Different State,60,112,3919
21,155,21,155,KY,Marion County Non-migrants,7161,14935,449279
21,155,21,229,KY,Washington County,56,101,2539
21,155,21,217,KY,Taylor County,51,108,2108
21,155,21,179,KY,Nelson County,47,93,2567
21,155,21,111,KY,Jefferson County,31,44,1725
21,155,21,067,KY,Fayette County,24,38,1350
21,155,58,000,SS,Other flows - Same State,103,189,5568
21,155,59,000,DS,Other flows - Different State,60,112,3919
21,155,59,001,DS,Other flows - Northeast,-1,-1,-1
21,155,59,003,DS,Other flows - Midwest,31,58,1587
21,155,59,005,DS,Other flows - South,29,54,2332
21,155,59,007,DS,Other flows - West,-1,-1,-1
21,155,57,009,FR,Foreign - Other flows,-1,-1,-1
21,157,96,000,KY,Marshall County Total Migration-US and Foreign,805,1460,40081
21,157,97,000,KY,Marshall County Total Migration-US,805,1460,40081
21,157,97,001,KY,Marshall County Total Migration-Same State,507,912,23118
21,157,97,003,KY,Marshall County Total Migration-Different State,298,548,16963
21,157,21,157,KY,Marshall County Non-migrants,11861,24665,888547
21,157,21,145,KY,McCracken County,155,289,7637
21,157,21,035,KY,Calloway County,119,232,4844
21,157,21,083,KY,Graves County,82,146,4106
21,157,21,139,KY,Livingston County,33,54,1562
21,157,58,000,SS,Other flows - Same State,118,191,4969
21,157,59,000,DS,Other flows - Different State,298,548,16963
21,157,59,001,DS,Other flows - Northeast,-1,-1,-1
21,157,59,003,DS,Other flows - Midwest,116,217,6080
21,157,59,005,DS,Other flows - South,140,262,8372
21,157,59,007,DS,Other flows - West,42,69,2511
21,159,96,000,KY,Martin County Total Migration-US and Foreign,122,255,5122
21,159,97,000,KY,Martin County Total Migration-US,122,255,5122
21,159,97,001,KY,Martin County Total Migration-Same State,73,152,3044
21,159,97,003,KY,Martin County Total Migration-Different State,49,103,2078
21,159,21,159,KY,Martin County Non-migrants,2406,5651,129415
21,159,21,127,KY,Lawrence County,23,49,1116
21,159,58,000,SS,Other flows - Same State,50,103,1928
21,159,59,000,DS,Other flows - Different State,49,103,2078
21,159,59,003,DS,Other flows - Midwest,-1,-1,-1
21,159,59,005,DS,Other flows - South,49,103,2078
21,159,59,007,DS,Other flows - West,-1,-1,-1
21,161,96,000,KY,Mason County Total Migration-US and Foreign,425,843,18763
21,161,97,000,KY,Mason County Total Migration-US,425,843,18763
21,161,97,001,KY,Mason County Total Migration-Same State,267,516,12192
21,161,97,003,KY,Mason County Total Migration-Different State,158,327,6570
21,161,21,161,KY,Mason County Non-migrants,6078,12539,400760
21,161,21,069,KY,Fleming County,61,119,2444
21,161,21,023,KY,Bracken County,47,93,2115
21,161,21,135,KY,Lewis County,38,79,1370
21,161,39,015,OH,Brown County,29,66,1026
21,161,58,000,SS,Other flows - Same State,121,225,6263
21,161,59,000,DS,Other flows - Different State,129,261,5544
21,161,59,001,DS,Other flows - Northeast,-1,-1,-1
21,161,59,003,DS,Other flows - Midwest,59,118,2455
21,161,59,005,DS,Other flows - South,44,90,1760
21,161,59,007,DS,Other flows - West,26,53,1329
21,161,57,009,FR,Foreign - Other flows,-1,-1,-1
21,163,96,000,KY,Meade County Total Migration-US and Foreign,1183,2490,69519
21,163,97,000,KY,Meade County Total Migration-US,1151,2394,66927
21,163,97,001,KY,Meade County Total Migration-Same State,682,1355,34252
21,163,97,003,KY,Meade County Total Migration-Different State,469,1039,32675
21,163,98,000,KY,Meade County Total Migration-Foreign,32,96,2593
21,163,21,163,KY,Meade County Non-migrants,10725,23427,791453
21,163,21,093,KY,Hardin County,255,545,13571
21,163,21,111,KY,Jefferson County,213,387,11229
21,163,21,027,KY,Breckinridge County,64,137,3210
21,163,21,029,KY,Bullitt County,43,90,2057
21,163,18,061,IN,Harrison County,26,35,1079
21,163,58,000,SS,Other flows - Same State,107,196,4185
21,163,59,000,DS,Other flows - Different State,443,1004,31596
21,163,59,001,DS,Other flows - Northeast,30,67,1955
21,163,59,003,DS,Other flows - Midwest,111,232,7679
21,163,59,005,DS,Other flows - South,238,529,17250
21,163,59,007,DS,Other flows - West,64,176,4711
21,163,57,009,FR,Foreign - Other flows,32,96,2593
21,165,96,000,KY,Menifee County Total Migration-US and Foreign,177,370,7239
21,165,97,000,KY,Menifee County Total Migration-US,177,370,7239
21,165,97,001,KY,Menifee County Total Migration-Same State,147,316,5450
21,165,97,003,KY,Menifee County Total Migration-Different State,30,54,1788
21,165,21,165,KY,Menifee County Non-migrants,1996,4389,95692
21,165,21,173,KY,Montgomery County,43,85,1611
21,165,58,000,SS,Other flows - Same State,104,231,3839
21,165,59,000,DS,Other flows - Different State,30,54,1788
21,165,59,001,DS,Other flows - Northeast,-1,-1,-1
21,165,59,003,DS,Other flows - Midwest,30,54,1788
21,165,59,005,DS,Other flows - South,-1,-1,-1
21,165,59,007,DS,Other flows - West,-1,-1,-1
21,167,96,000,KY,Mercer County Total Migration-US and Foreign,729,1338,41464
21,167,97,000,KY,Mercer County Total Migration-US,729,1338,41464
21,167,97,001,KY,Mercer County Total Migration-Same State,560,1010,28999
21,167,97,003,KY,Mercer County Total Migration-Different State,169,328,12465
21,167,21,167,KY,Mercer County Non-migrants,8389,17411,539110
21,167,21,021,KY,Boyle County,124,240,5807
21,167,21,067,KY,Fayette County,85,141,5723
21,167,21,005,KY,Anderson County,42,71,2181
21,167,21,113,KY,Jessamine County,41,75,2295
21,167,21,239,KY,Woodford County,31,60,1658
21,167,21,073,KY,Franklin County,25,51,1407
21,167,21,079,KY,Garrard County,25,46,1068
21,167,21,137,KY,Lincoln County,25,46,885
21,167,58,000,SS,Other flows - Same State,162,280,7975
21,167,59,000,DS,Other flows - Different State,169,328,12465
21,167,59,001,DS,Other flows - Northeast,-1,-1,-1
21,167,59,003,DS,Other flows - Midwest,46,83,3168
21,167,59,005,DS,Other flows - South,74,146,4699
21,167,59,007,DS,Other flows - West,49,99,4598
21,167,57,009,FR,Foreign - Other flows,-1,-1,-1
21,169,96,000,KY,Metcalfe County Total Migration-US and Foreign,224,452,9365
21,169,97,000,KY,Metcalfe County Total Migration-US,224,452,9365
21,169,97,001,KY,Metcalfe County Total Migration-Same State,186,373,7374
21,169,97,003,KY,Metcalfe County Total Migration-Different State,38,79,1991
21,169,21,169,KY,Metcalfe County Non-migrants,3403,7421,161498
21,169,21,009,KY,Barren County,86,171,3414
21,169,21,171,KY,Monroe County,22,47,894
21,169,58,000,SS,Other flows - Same State,78,155,3066
21,169,59,000,DS,Other flows - Different State,38,79,1991
21,169,59,001,DS,Other flows - Northeast,-1,-1,-1
21,169,59,003,DS,Other flows - Midwest,-1,-1,-1
21,169,59,005,DS,Other flows - South,38,79,1991
21,169,59,007,DS,Other flows - West,-1,-1,-1
21,171,96,000,KY,Monroe County Total Migration-US and Foreign,140,294,5401
21,171,97,000,KY,Monroe County Total Migration-US,140,294,5401
21,171,97,001,KY,Monroe County Total Migration-Same State,91,182,3886
21,171,97,003,KY,Monroe County Total Migration-Different State,49,112,1516
21,171,21,171,KY,Monroe County Non-migrants,3575,7903,210296
21,171,21,009,KY,Barren County,39,76,1826
21,171,58,000,SS,Other flows - Same State,52,106,2060
21,171,59,000,DS,Other flows - Different State,49,112,1516
21,171,59,001,DS,Other flows - Northeast,-1,-1,-1
21,171,59,003,DS,Other flows - Midwest,-1,-1,-1
21,171,59,005,DS,Other flows - South,49,112,1516
21,171,59,007,DS,Other flows - West,-1,-1,-1
21,173,96,000,KY,Montgomery County Total Migration-US and Foreign,787,1421,36034
21,173,97,000,KY,Montgomery County Total Migration-US,787,1421,36034
21,173,97,001,KY,Montgomery County Total Migration-Same State,612,1075,26663
21,173,97,003,KY,Montgomery County Total Migration-Different State,175,346,9370
21,173,21,173,KY,Montgomery County Non-migrants,9886,20943,641317
21,173,21,049,KY,Clark County,81,151,3988
21,173,21,067,KY,Fayette County,79,122,3902
21,173,21,011,KY,Bath County,66,121,2025
21,173,21,197,KY,Powell County,47,94,2086
21,173,21,205,KY,Rowan County,41,62,1496
21,173,21,165,KY,Menifee County,36,63,1446
21,173,21,151,KY,Madison County,24,40,857
21,173,21,209,KY,Scott County,24,47,1511
21,173,21,069,KY,Fleming County,21,41,694
21,173,58,000,SS,Other flows - Same State,193,334,8658
21,173,59,000,DS,Other flows - Different State,175,346,9370
21,173,59,001,DS,Other flows - Northeast,-1,-1,-1
21,173,59,003,DS,Other flows - Midwest,53,95,1916
21,173,59,005,DS,Other flows - South,97,202,6178
21,173,59,007,DS,Other flows - West,25,49,1277
21,173,57,009,FR,Foreign - Other flows,-1,-1,-1
21,175,96,000,KY,Morgan County Total Migration-US and Foreign,219,408,10725
21,175,97,000,KY,Morgan County Total Migration-US,219,408,10725
21,175,97,001,KY,Morgan County Total Migration-Same State,161,308,7364
21,175,97,003,KY,Morgan County Total Migration-Different State,58,100,3361
21,175,21,175,KY,Morgan County Non-migrants,3595,8184,200957
21,175,21,205,KY,Rowan County,25,42,1388
21,175,58,000,SS,Other flows - Same State,136,266,5976
21,175,59,000,DS,Other flows - Different State,58,100,3361
21,175,59,001,DS,Other flows - Northeast,-1,-1,-1
21,175,59,003,DS,Other flows - Midwest,24,43,1144
21,175,59,005,DS,Other flows - South,34,57,2217
21,175,59,007,DS,Other flows - West,-1,-1,-1
21,177,96,000,KY,Muhlenberg County Total Migration-US and Foreign,435,863,18472
21,177,97,000,KY,Muhlenberg County Total Migration-US,435,863,18472
21,177,97,001,KY,Muhlenberg County Total Migration-Same State,282,572,10130
21,177,97,003,KY,Muhlenberg County Total Migration-Different State,153,291,8342
21,177,21,177,KY,Muhlenberg County Non-migrants,10089,21855,594407
21,177,21,107,KY,Hopkins County,43,99,1491
21,177,21,149,KY,McLean County,34,77,1615
21,177,21,059,KY,Daviess County,33,59,1387
21,177,21,183,KY,Ohio County,27,54,817
21,177,21,141,KY,Logan County,24,52,904
21,177,58,000,SS,Other flows - Same State,121,231,3916
21,177,59,000,DS,Other flows - Different State,153,291,8342
